"TimePeriod","GeoTypeDesc","GeoID","GeoRank","BoroID","Borough","Geography","Area","Number","Percent"
"2013-17","UHF 42","207","4","2","Brooklyn","East Flatbush - Flatbush","East Flatbush - Flatbush  Brooklyn","4,619","23.4"
"2013-17","UHF 42","208","4","2","Brooklyn","Canarsie - Flatlands","Canarsie - Flatlands  Brooklyn","2,180","18.1"
"2013-17","UHF 42","209","4","2","Brooklyn","Bensonhurst - Bay Ridge","Bensonhurst - Bay Ridge  Brooklyn","2,327","17.8"
"2013-17","UHF 42","210","4","2","Brooklyn","Coney Island - Sheepshead Bay","Coney Island - Sheepshead Bay  Brooklyn","4,631","23.3"
"2013-17","UHF 42","211","4","2","Brooklyn","Williamsburg - Bushwick","Williamsburg - Bushwick  Brooklyn","6,621","42.3"
"2013-17","UHF 42","301","4","3","Manhattan","Washington Heights","Washington Heights  Manhattan","4,201","29.1"
"2013-17","UHF 42","302","4","3","Manhattan","Central Harlem - Morningside Heights","Central Harlem - Morningside Heights  Manhattan","4,723","38.6"
"2013-17","UHF 42","303","4","3","Manhattan","East Harlem","East Harlem  Manhattan","2,663","46.9"
"2013-17","UHF 42","304","4","3","Manhattan","Upper West Side","Upper West Side  Manhattan","904","7.8"
"2013-17","UHF 42","305","4","3","Manhattan","Upper East Side","Upper East Side  Manhattan","121","1.0"
"2013-17","UHF 42","306","4","3","Manhattan","Chelsea - Clinton","Chelsea - Clinton  Manhattan","597","12.6"
"2013-17","UHF 42","307","4","3","Manhattan","Gramercy Park - Murray Hill","Gramercy Park - Murray Hill  Manhattan","201","4.0"
"2013-17","UHF 42","308","4","3","Manhattan","Greenwich Village - SoHo","Greenwich Village - SoHo  Manhattan","158","3.9"
"2013-17","UHF 42","309","4","3","Manhattan","Union Square - Lower East Side","Union Square - Lower East Side  Manhattan","1,170","19.1"
"2013-17","UHF 42","310","4","3","Manhattan","Lower Manhattan","Lower Manhattan  Manhattan","62","1.5"
"2013-17","UHF 42","401","4","4","Queens","Long Island City - Astoria","Long Island City - Astoria  Queens","1,956","18.1"
"2013-17","UHF 42","402","4","4","Queens","West Queens","West Queens  Queens","6,093","20.5"
"2013-17","UHF 42","403","4","4","Queens","Flushing - Clearview","Flushing - Clearview  Queens","1,995","14.1"
"2013-17","UHF 42","404","4","4","Queens","Bayside - Little Neck","Bayside - Little Neck  Queens","335","6.9"
"2013-17","UHF 42","405","4","4","Queens","Ridgewood - Forest Hills","Ridgewood - Forest Hills  Queens","2,113","13.6"
"2013-17","UHF 42","406","4","4","Queens","Fresh Meadows","Fresh Meadows  Queens","1,546","19.3"
"2013-17","UHF 42","407","4","4","Queens","Southwest Queens","Southwest Queens  Queens","3,322","18.8"
"2013-17","UHF 42","408","4","4","Queens","Jamaica","Jamaica  Queens","3,861","19.4"
"2013-17","UHF 42","409","4","4","Queens","Southeast Queens","Southeast Queens  Queens","1,687","10.0"
"2013-17","UHF 42","410","4","4","Queens","Rockaways","Rockaways  Queens","2,631","24.3"
"2013-17","UHF 42","501","4","5","Staten Island","Port Richmond","Port Richmond  Staten Island","1,451","32.6"
"2013-17","UHF 42","502","4","5","Staten Island","Stapleton - St. George","Stapleton - St. George  Staten Island","2,083","27.8"
"2013-17","UHF 42","503","4","5","Staten Island","Willowbrook","Willowbrook  Staten Island","422","8.4"
"2013-17","UHF 42","504","4","5","Staten Island","South Beach - Tottenville","South Beach - Tottenville  Staten Island","858","8.4"
"2012-16","UHF 42","101","4","1","Bronx","Kingsbridge - Riverdale","Kingsbridge - Riverdale  Bronx","1,184","18.7"
"2012-16","UHF 42","102","4","1","Bronx","Northeast Bronx","Northeast Bronx  Bronx","2,714","24.6"
"2012-16","UHF 42","103","4","1","Bronx","Fordham - Bronx Pk","Fordham - Bronx Pk  Bronx","9,643","44.3"
"2012-16","UHF 42","104","4","1","Bronx","Pelham - Throgs Neck","Pelham - Throgs Neck  Bronx","6,676","33.4"
"2012-16","UHF 42","105","4","1","Bronx","Crotona -Tremont","Crotona -Tremont  Bronx","9,013","53.2"
"2012-16","UHF 42","106","4","1","Bronx","High Bridge - Morrisania","High Bridge - Morrisania  Bronx","7,897","47.5"
