"TimePeriod","GeoTypeDesc","GeoID","GeoRank","BoroID","Borough","Geography","Area","Number","Percent"
"2015-19","UHF 42","407","4","4","Queens","Southwest Queens","Southwest Queens  Queens","46,949","56.6"
"2015-19","UHF 42","408","4","4","Queens","Jamaica","Jamaica  Queens","47,368","49.3"
"2015-19","UHF 42","409","4","4","Queens","Southeast Queens","Southeast Queens  Queens","72,869","75.8"
"2015-19","UHF 42","410","4","4","Queens","Rockaways","Rockaways  Queens","15,684","36.7"
"2015-19","UHF 42","501","4","5","Staten Island","Port Richmond","Port Richmond  Staten Island","13,472","58.9"
"2015-19","UHF 42","502","4","5","Staten Island","Stapleton - St. George","Stapleton - St. George  Staten Island","23,428","53.7"
"2015-19","UHF 42","503","4","5","Staten Island","Willowbrook","Willowbrook  Staten Island","23,392","75.7"
"2015-19","UHF 42","504","4","5","Staten Island","South Beach - Tottenville","South Beach - Tottenville  Staten Island","54,973","79.9"
"2014-18","UHF 42","101","4","1","Bronx","Kingsbridge - Riverdale","Kingsbridge - Riverdale  Bronx","13,412","36.0"
"2014-18","UHF 42","102","4","1","Bronx","Northeast Bronx","Northeast Bronx  Bronx","30,932","43.6"
"2014-18","UHF 42","103","4","1","Bronx","Fordham - Bronx Pk","Fordham - Bronx Pk  Bronx","8,071","8.9"
"2014-18","UHF 42","104","4","1","Bronx","Pelham - Throgs Neck","Pelham - Throgs Neck  Bronx","32,325","29.6"
"2014-18","UHF 42","105","4","1","Bronx","Crotona -Tremont","Crotona -Tremont  Bronx","4,565","6.3"
"2014-18","UHF 42","106","4","1","Bronx","High Bridge - Morrisania","High Bridge - Morrisania  Bronx","4,946","6.5"
"2014-18","UHF 42","107","4","1","Bronx","Hunts Point - Mott Haven","Hunts Point - Mott Haven  Bronx","3,981","8.4"
"2014-18","UHF 42","201","4","2","Brooklyn","Greenpoint","Greenpoint  Brooklyn","9,575","16.9"
"2014-18","UHF 42","202","4","2","Brooklyn","Downtown - Heights - Slope","Downtown - Heights - Slope  Brooklyn","36,075","34.0"
"2014-18","UHF 42","203","4","2","Brooklyn","Bedford Stuyvesant - Crown Heights","Bedford Stuyvesant - Crown Heights  Brooklyn","27,865","20.7"
"2014-18","UHF 42","204","4","2","Brooklyn","East New York","East New York  Brooklyn","16,817","25.7"
"2014-18","UHF 42","205","4","2","Brooklyn","Sunset Park","Sunset Park  Brooklyn","9,524","25.8"
"2014-18","UHF 42","206","4","2","Brooklyn","Borough Park","Borough Park  Brooklyn","33,631","32.5"
"2014-18","UHF 42","207","4","2","Brooklyn","East Flatbush - Flatbush","East Flatbush - Flatbush  Brooklyn","29,525","26.6"
"2014-18","UHF 42","208","4","2","Brooklyn","Canarsie - Flatlands","Canarsie - Flatlands  Brooklyn","38,092","53.0"
"2014-18","UHF 42","209","4","2","Brooklyn","Bensonhurst - Bay Ridge","Bensonhurst - Bay Ridge  Brooklyn","30,100","39.3"
"2014-18","UHF 42","210","4","2","Brooklyn","Coney Island - Sheepshead Bay","Coney Island - Sheepshead Bay  Brooklyn","42,538","38.7"
"2014-18","UHF 42","211","4","2","Brooklyn","Williamsburg - Bushwick","Williamsburg - Bushwick  Brooklyn","11,588","14.7"
"2014-18","UHF 42","301","4","3","Manhattan","Washington Heights","Washington Heights  Manhattan","9,709","10.2"
"2014-18","UHF 42","302","4","3","Manhattan","Central Harlem - Morningside Heights","Central Harlem - Morningside Heights  Manhattan","9,060","12.4"
"2014-18","UHF 42","303","4","3","Manhattan","East Harlem","East Harlem  Manhattan","3,340","7.2"
"2014-18","UHF 42","304","4","3","Manhattan","Upper West Side","Upper West Side  Manhattan","38,114","35.7"
"2014-18","UHF 42","305","4","3","Manhattan","Upper East Side","Upper East Side  Manhattan","41,338","36.8"
"2014-18","UHF 42","306","4","3","Manhattan","Chelsea - Clinton","Chelsea - Clinton  Manhattan","21,291","24.1"
"2014-18","UHF 42","307","4","3","Manhattan","Gramercy Park - Murray Hill","Gramercy Park - Murray Hill  Manhattan","26,744","36.5"
"2014-18","UHF 42","308","4","3","Manhattan","Greenwich Village - SoHo","Greenwich Village - SoHo  Manhattan","11,222","26.6"
"2014-18","UHF 42","309","4","3","Manhattan","Union Square - Lower East Side","Union Square - Lower East Side  Manhattan","14,957","16.7"
"2014-18","UHF 42","310","4","3","Manhattan","Lower Manhattan","Lower Manhattan  Manhattan","6,925","25.1"
"2014-18","UHF 42","401","4","4","Queens","Long Island City - Astoria","Long Island City - Astoria  Queens","16,379","18.4"
"2014-18","UHF 42","402","4","4","Queens","West Queens","West Queens  Queens","48,423","33.4"
"2014-18","UHF 42","403","4","4","Queens","Flushing - Clearview","Flushing - Clearview  Queens","43,980","48.2"
"2014-18","UHF 42","404","4","4","Queens","Bayside - Little Neck","Bayside - Little Neck  Queens","23,455","70.2"
"2014-18","UHF 42","405","4","4","Queens","Ridgewood - Forest Hills","Ridgewood - Forest Hills  Queens","43,711","43.3"
"2014-18","UHF 42","406","4","4","Queens","Fresh Meadows","Fresh Meadows  Queens","17,444","50.1"
"2014-18","UHF 42","407","4","4","Queens","Southwest Queens","Southwest Queens  Queens","46,398","55.5"
"2014-18","UHF 42","408","4","4","Queens","Jamaica","Jamaica  Queens","46,803","48.9"
"2014-18","UHF 42","409","4","4","Queens","Southeast Queens","Southeast Queens  Queens","72,565","75.8"
"2014-18","UHF 42","410","4","4","Queens","Rockaways","Rockaways  Queens","15,585","37.0"
"2014-18","UHF 42","501","4","5","Staten Island","Port Richmond","Port Richmond  Staten Island","13,683","60.4"
"2014-18","UHF 42","502","4","5","Staten Island","Stapleton - St. George","Stapleton - St. George  Staten Island","23,699","54.7"
"2014-18","UHF 42","503","4","5","Staten Island","Willowbrook","Willowbrook  Staten Island","23,323","74.4"
"2014-18","UHF 42","504","4","5","Staten Island","South Beach - Tottenville","South Beach - Tottenville  Staten Island","55,134","80.1"
"2013-17","UHF 42","101","4","1","Bronx","Kingsbridge - Riverdale","Kingsbridge - Riverdale  Bronx","13,511","36.3"
"2013-17","UHF 42","102","4","1","Bronx","Northeast Bronx","Northeast Bronx  Bronx","30,517","43.6"
"2013-17","UHF 42","103","4","1","Bronx","Fordham - Bronx Pk","Fordham - Bronx Pk  Bronx","8,024","9.0"
"2013-17","UHF 42","104","4","1","Bronx","Pelham - Throgs Neck","Pelham - Throgs Neck  Bronx","32,449","29.8"
"2013-17","UHF 42","105","4","1","Bronx","Crotona -Tremont","Crotona -Tremont  Bronx","4,735","6.6"
"2013-17","UHF 42","106","4","1","Bronx","High Bridge - Morrisania","High Bridge - Morrisania  Bronx","5,130","6.9"
"2013-17","UHF 42","107","4","1","Bronx","Hunts Point - Mott Haven","Hunts Point - Mott Haven  Bronx","3,636","7.8"
"2013-17","UHF 42","201","4","2","Brooklyn","Greenpoint","Greenpoint  Brooklyn","9,732","17.3"
"2013-17","UHF 42","202","4","2","Brooklyn","Downtown - Heights - Slope","Downtown - Heights - Slope  Brooklyn","35,246","33.9"
"2013-17","UHF 42","203","4","2","Brooklyn","Bedford Stuyvesant - Crown Heights","Bedford Stuyvesant - Crown Heights  Brooklyn","27,069","20.4"
